epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,1896.53,0.8933,0.42981,0.93403,0.89475,0.95613,0.94509,0.71023,0.94308,0.45032,0.95942,0.000629981,0.000629981,0.000629981
48,1936.56,0.90302,0.42827,0.93383,0.94587,0.91099,0.96411,0.73299,0.963,0.43919,0.97377,0.000612809,0.000612809,0.000612809
49,1976.6,0.90304,0.42648,0.93176,0.92373,0.92554,0.95331,0.72801,0.92315,0.43613,0.97433,0.000595586,0.000595586,0.000595586
50,2016.62,0.88248,0.42232,0.92822,0.95031,0.92735,0.96063,0.72903,0.95901,0.42862,0.98452,0.000578329,0.000578329,0.000578329
51,2056.6,0.88247,0.42014,0.92604,0.93699,0.92703,0.95254,0.73636,0.91899,0.42541,0.95573,0.000561055,0.000561055,0.000561055
52,2096.74,0.8817,0.41774,0.92062,0.91685,0.92936,0.95009,0.73102,0.93824,0.42764,0.97537,0.000543781,0.000543781,0.000543781
53,2136.97,0.86784,0.41202,0.92139,0.92807,0.93164,0.9538,0.70659,1.00776,0.43087,1.0003,0.000526524,0.000526524,0.000526524
54,2177.31,0.87846,0.41672,0.92639,0.90586,0.93032,0.94498,0.71586,0.94762,0.43717,0.96934,0.000509301,0.000509301,0.000509301
55,2217.73,0.86457,0.40865,0.91686,0.91398,0.95358,0.96209,0.71908,0.97634,0.44877,0.98682,0.000492129,0.000492129,0.000492129
56,2258.23,0.864,0.40626,0.92032,0.93598,0.91315,0.9406,0.72073,0.9222,0.444,0.97922,0.000475025,0.000475025,0.000475025
57,2298.51,0.85359,0.39837,0.91817,0.92735,0.92007,0.93981,0.70862,0.97114,0.4333,0.99293,0.000458006,0.000458006,0.000458006
58,2338.88,0.85308,0.40367,0.91833,0.86108,0.96087,0.94364,0.71905,0.9515,0.43146,0.97772,0.000441088,0.000441088,0.000441088
59,2379.18,0.84838,0.39793,0.91937,0.91736,0.92102,0.94417,0.72215,0.94774,0.44254,0.97157,0.000424289,0.000424289,0.000424289
60,2419.57,0.84731,0.39692,0.91919,0.88919,0.95874,0.95725,0.73066,0.91445,0.43046,0.96588,0.000407625,0.000407625,0.000407625
61,2459.87,0.85389,0.39995,0.91848,0.91812,0.95294,0.95731,0.72902,0.97006,0.41327,0.99012,0.000391113,0.000391113,0.000391113
62,2499.88,0.84311,0.39065,0.91287,0.88617,0.95925,0.95154,0.72344,0.95503,0.4206,0.98658,0.000374768,0.000374768,0.000374768
63,2539.95,0.83334,0.38347,0.91099,0.92837,0.92091,0.93934,0.71655,0.95025,0.43704,0.98807,0.000358607,0.000358607,0.000358607
64,2580.07,0.83193,0.38699,0.91285,0.89659,0.96687,0.96262,0.72895,0.94354,0.42025,0.97486,0.000342646,0.000342646,0.000342646
65,2620.46,0.83021,0.38349,0.90855,0.91658,0.92662,0.94325,0.70928,0.96576,0.43226,0.99049,0.0003269,0.0003269,0.0003269
66,2660.84,0.82339,0.37955,0.91371,0.93471,0.86892,0.93256,0.71423,0.94506,0.43364,0.98977,0.000311385,0.000311385,0.000311385
67,2701.11,0.82226,0.38131,0.91117,0.88311,0.95753,0.93705,0.70704,0.95836,0.44594,0.99234,0.000296117,0.000296117,0.000296117
68,2741.21,0.81234,0.37357,0.90736,0.95108,0.90945,0.95589,0.72818,0.93524,0.41752,0.97755,0.00028111,0.00028111,0.00028111
69,2781.78,0.81183,0.3743,0.90681,0.89037,0.93818,0.94525,0.72161,0.95362,0.42009,0.98224,0.00026638,0.00026638,0.00026638
70,2822.21,0.81319,0.37351,0.90802,0.92357,0.94512,0.95055,0.71978,0.95418,0.42109,0.97908,0.00025194,0.00025194,0.00025194
71,2862.69,0.80683,0.36735,0.90447,0.94847,0.93877,0.94771,0.71804,0.9626,0.42241,0.98612,0.000237805,0.000237805,0.000237805
72,2903.17,0.80119,0.3673,0.90396,0.94516,0.94214,0.95241,0.73279,0.96631,0.42653,0.98895,0.00022399,0.00022399,0.00022399
73,2943.61,0.80655,0.36829,0.90478,0.92982,0.94625,0.94399,0.72141,0.95603,0.41522,0.98541,0.000210507,0.000210507,0.000210507
74,2984.13,0.79777,0.36469,0.89965,0.93921,0.93955,0.95604,0.73676,0.95758,0.41323,0.98463,0.00019737,0.00019737,0.00019737
75,3024.57,0.78646,0.35783,0.90221,0.94551,0.94177,0.95552,0.73216,0.95984,0.41312,0.9883,0.000184592,0.000184592,0.000184592
76,3065.04,0.78442,0.3575,0.90106,0.92531,0.94227,0.95165,0.7253,0.95838,0.41841,0.98968,0.000172185,0.000172185,0.000172185
77,3105.33,0.78059,0.35729,0.89626,0.94028,0.94215,0.95015,0.72242,0.97346,0.4263,0.99282,0.000160162,0.000160162,0.000160162
78,3145.77,0.789,0.35945,0.90113,0.9254,0.94711,0.95489,0.72887,0.96223,0.41391,0.98824,0.000148535,0.000148535,0.000148535
79,3186.03,0.77189,0.35509,0.89203,0.96354,0.94806,0.95547,0.72634,0.97495,0.41208,0.98869,0.000137315,0.000137315,0.000137315
80,3226.19,0.78016,0.35399,0.8977,0.93518,0.94695,0.94639,0.7229,0.97463,0.4234,0.99502,0.000126513,0.000126513,0.000126513
81,3266.53,0.772,0.34869,0.89564,0.93045,0.93282,0.94276,0.72084,0.95587,0.42271,0.99449,0.00011614,0.00011614,0.00011614
82,3306.86,0.76366,0.34883,0.89586,0.91762,0.936,0.94006,0.71578,0.96897,0.42672,0.99742,0.000106206,0.000106206,0.000106206
83,3347.24,0.76484,0.34703,0.89658,0.93221,0.93067,0.94233,0.72117,0.9674,0.42247,0.99742,9.67211e-05,9.67211e-05,9.67211e-05
84,3387.82,0.76471,0.34853,0.89329,0.93706,0.93176,0.94377,0.71651,0.97366,0.4258,0.99808,8.76942e-05,8.76942e-05,8.76942e-05
85,3428.32,0.76424,0.34588,0.89523,0.94497,0.93259,0.94279,0.71409,0.97769,0.43005,1.0025,7.91345e-05,7.91345e-05,7.91345e-05
86,3468.7,0.75743,0.34368,0.89015,0.90625,0.94394,0.9394,0.7181,0.98262,0.42889,1.00195,7.10504e-05,7.10504e-05,7.10504e-05
87,3509.15,0.76397,0.34772,0.89696,0.91753,0.94311,0.94396,0.72276,0.97236,0.42614,0.99928,6.34499e-05,6.34499e-05,6.34499e-05
88,3549.68,0.74838,0.34153,0.88652,0.91624,0.94043,0.94379,0.71734,0.97945,0.42752,0.99965,5.63404e-05,5.63404e-05,5.63404e-05
89,3590.35,0.75345,0.34193,0.89082,0.90535,0.94532,0.9417,0.71868,0.97619,0.42878,1.00151,4.97291e-05,4.97291e-05,4.97291e-05
90,3630.8,0.74328,0.33672,0.89199,0.92484,0.94191,0.94216,0.72271,0.97394,0.42554,1.00132,4.36223e-05,4.36223e-05,4.36223e-05
91,3671.46,0.72,0.31344,0.87985,0.94605,0.92877,0.94963,0.7211,0.97712,0.41887,1.0083,3.80262e-05,3.80262e-05,3.80262e-05
92,3711.61,0.71725,0.31237,0.8772,0.92394,0.92661,0.95176,0.72342,0.97844,0.41692,1.00329,3.29463e-05,3.29463e-05,3.29463e-05
93,3751.61,0.71405,0.30947,0.87574,0.92509,0.92992,0.94966,0.7228,0.97602,0.42196,1.00491,2.83875e-05,2.83875e-05,2.83875e-05
94,3791.71,0.71313,0.30829,0.87501,0.92561,0.932,0.94545,0.7176,0.96955,0.42082,1.00332,2.43545e-05,2.43545e-05,2.43545e-05
95,3831.64,0.70522,0.30637,0.87428,0.92668,0.93039,0.9456,0.71866,0.97115,0.42633,1.00289,2.0851e-05,2.0851e-05,2.0851e-05
96,3871.7,0.7014,0.30688,0.87166,0.92648,0.93288,0.94368,0.71946,0.97442,0.42496,1.00378,1.78807e-05,1.78807e-05,1.78807e-05
97,3911.69,0.70859,0.30781,0.87274,0.92473,0.92596,0.94052,0.71606,0.97191,0.42511,1.00143,1.54465e-05,1.54465e-05,1.54465e-05
98,3951.73,0.70155,0.30607,0.87292,0.92314,0.92601,0.94434,0.72121,0.97321,0.42295,1.00117,1.35507e-05,1.35507e-05,1.35507e-05
99,3991.83,0.70501,0.30732,0.87344,0.91909,0.93855,0.94526,0.71891,0.96437,0.42206,0.99912,1.21952e-05,1.21952e-05,1.21952e-05
100,4032.04,0.70687,0.3062,0.87396,0.92429,0.93899,0.94432,0.71807,0.96578,0.42036,0.9983,1.13814e-05,1.13814e-05,1.13814e-05
